steps,time_ms
1000,0.033959
2000,0.083542
3000,0.157209
4000,0.253208
5000,0.581125
6000,0.841083
7000,1.082833
8000,1.342959
9000,1.657333
10000,2.074541
11000,2.440666
12000,2.639458
13000,3.084458
14000,3.309667
15000,3.767833
16000,4.072750
17000,4.473542
18000,4.714375
19000,5.078833
20000,5.393333
21000,5.741500
22000,6.163750
23000,6.590209
24000,6.872917
25000,7.408750
26000,8.060708
27000,8.793750
28000,9.261500
29000,10.514541
30000,10.716042
31000,11.540958
32000,12.433792
33000,13.285584
34000,14.317125
35000,14.926750
36000,15.688166
37000,16.147667
38000,17.062833
39000,18.068417
40000,18.774708
41000,19.720791
42000,20.673166
43000,21.795333
44000,22.671416
45000,23.887667
46000,24.777375
47000,25.538916
48000,26.912833
49000,28.003416
50000,28.775042
51000,30.023583
52000,31.259375
53000,32.368833
54000,33.607833
55000,34.847750
56000,36.112584
57000,38.243916
58000,39.103875
59000,39.926083
60000,41.233875
61000,42.678209
62000,43.670209
63000,45.392000
64000,46.770458
65000,49.105667
66000,65.191250
67000,51.330792
68000,53.066666
69000,54.544000
70000,56.023916
71000,58.397917
72000,59.301292
73000,60.620875
74000,62.261625
75000,64.042166
76000,66.853916
77000,69.071083
78000,70.027833
79000,71.087166
80000,72.739250
81000,74.997750
82000,76.608333
83000,78.137292
84000,80.274500
85000,82.137125
86000,83.923292
87000,85.745584
88000,87.586625
89000,89.780833
90000,91.765958
91000,94.027708
92000,95.845000
93000,97.833584
94000,99.973958
95000,102.200083
96000,104.113792
97000,106.450334
98000,108.557625
99000,110.615459
100000,113.101458
101000,115.448709
102000,117.395000
103000,119.714500
104000,122.018292
105000,124.540625
106000,126.744583
107000,129.045291
108000,131.570792
109000,133.920083
110000,136.210500
111000,140.782458
112000,142.035875
113000,144.086709
114000,146.377291
115000,149.016875
116000,151.793459
117000,154.325625
118000,156.856125
119000,159.704000
120000,161.964292
121000,164.803292
122000,167.633958
123000,170.197667
124000,172.996584
125000,176.004667
126000,178.403333
127000,181.255417
128000,184.259542
129000,186.983208
130000,189.945500
131000,192.765125
132000,195.820125
133000,198.902250
134000,201.595417
135000,204.973834
136000,208.070416
137000,210.726458
138000,213.980459
139000,216.768375
140000,220.236500
141000,223.064500
142000,226.403625
143000,229.268708
144000,232.832459
145000,236.088583
146000,239.093792
147000,242.402708
148000,245.668833
149000,248.924583
150000,252.043917
151000,255.537875
152000,258.889417
153000,262.213875
154000,265.823167
155000,269.117416
156000,272.728959
157000,276.246875
158000,279.900625
159000,283.053708
160000,287.065666
161000,290.310333
162000,293.896583
163000,297.494041
164000,301.099750
165000,304.857916
166000,308.480917
167000,312.014334
168000,315.956584
169000,319.421625
170000,323.425791
171000,327.303541
172000,330.815334
173000,334.804917
174000,338.546000
175000,342.313750
176000,346.383000
177000,350.309958
178000,354.034000
179000,358.106334
180000,362.385333
181000,366.225542
182000,370.053500
183000,374.247958
184000,378.529250
185000,383.316833
186000,386.920125
187000,390.872916
188000,394.913417
189000,399.140583
190000,402.616833
191000,407.545791
192000,411.690542
193000,416.097084
194000,420.598458
195000,424.685958
196000,428.845042
197000,433.410375
198000,437.533792
199000,442.206833
200000,446.683792
201000,451.052125
202000,455.473125
203000,460.020083
204000,464.489625
205000,468.937000
206000,473.386042
207000,478.054959
208000,483.127709
209000,487.423459
210000,492.236041
211000,496.558084
212000,501.146208
213000,505.993583
214000,510.700417
215000,515.592583
216000,520.418500
217000,525.063542
218000,529.790000
219000,534.719791
220000,539.651500
221000,544.406833
222000,549.781500
223000,554.847375
224000,559.505084
225000,564.748000
226000,569.446458
227000,574.422125
228000,579.276709
229000,584.612417
230000,589.410125
231000,594.509417
232000,599.843125
233000,605.172416
234000,609.947792
235000,615.111709
236000,620.595208
237000,625.960458
238000,630.681625
239000,642.857083
240000,641.509500
241000,647.013791
242000,652.330375
243000,658.012875
244000,663.588667
245000,668.646416
246000,673.774000
247000,679.714208
248000,684.888958
249000,690.578958
250000,695.862625
251000,701.562625
252000,707.248042
253000,712.258041
254000,718.327625
255000,723.983209
256000,729.598084
257000,734.997375
258000,741.000875
259000,746.582541
260000,752.360375
261000,757.900625
262000,764.190667
263000,769.401375
264000,775.481625
265000,781.169125
266000,787.325458
267000,793.204958
268000,799.414000
269000,805.213042
270000,810.912666
271000,816.923625
272000,823.126750
273000,829.045833
274000,835.706584
275000,841.384791
276000,847.109750
277000,853.279250
278000,859.469666
279000,865.531333
280000,871.771083
281000,878.516250
282000,884.998833
283000,890.942125
284000,896.704125
285000,902.879042
286000,909.913958
287000,916.135834
288000,922.157375
289000,928.755083
290000,934.987000
291000,941.349958
292000,948.165459
293000,954.440083
294000,961.987666
295000,967.971125
296000,974.775958
297000,982.205833
298000,987.886750
299000,994.297958
300000,1000.570791
301000,1007.113292
302000,1013.495708
303000,1020.233417
304000,1027.205541
305000,1033.764166
306000,1040.679708
307000,1047.875833
308000,1053.981458
309000,1059.672000
310000,1068.177000
311000,1075.203834
312000,1081.960584
313000,1088.958125
314000,1095.449792
315000,1101.788000
316000,1109.486375
317000,1116.621708
318000,1123.422458
319000,1130.276958
320000,1137.733250
321000,1145.111292
322000,1152.015000
323000,1159.108667
324000,1166.304834
325000,1173.639250
326000,1180.383667
327000,1187.821417
328000,1195.145750
329000,1202.627333
330000,1209.307666
331000,1217.001542
332000,1224.174833
333000,1232.032292
334000,1238.891417
335000,1246.358042
336000,1253.504292
337000,1261.323750
338000,1269.494042
339000,1276.109458
340000,1282.579375
341000,1291.952792
342000,1298.546084
343000,1306.486500
344000,1314.069041
345000,1321.523875
346000,1329.290625
347000,1336.811000
348000,1344.758833
349000,1352.416000
350000,1359.946541
351000,1367.466875
352000,1375.916083
353000,1390.558750
354000,1391.589917
355000,1399.397542
356000,1407.873708
357000,1466.185541
358000,1445.535417
359000,1441.837959
360000,1486.657000
361000,1458.914042
362000,1460.059833
363000,1467.854333
364000,1475.915958
365000,1483.948417
366000,1492.794750
367000,1500.705458
368000,1508.974291
369000,1518.122625
370000,1527.667000
371000,1534.710625
372000,1542.670459
373000,1554.070625
374000,1567.252250
375000,1572.747541
376000,1584.079709
377000,1589.546583
378000,1598.539875
379000,1608.287458
380000,1616.153417
381000,1625.368708
382000,1633.327500
383000,1643.206375
384000,1651.819834
385000,1660.108750
386000,1669.270750
387000,1679.215542
388000,1687.348417
389000,1696.564583
390000,1712.943541
391000,1714.683125
392000,1723.634542
393000,1735.299125
394000,1743.558959
395000,1752.462333
396000,1761.507875
397000,1770.540291
398000,1781.017708
399000,1789.397583
400000,1799.220042
401000,1809.515459
402000,1818.118500
403000,1827.541500
404000,1835.947833
405000,1847.804834
406000,1857.534917
407000,1864.157750
408000,1873.090334
409000,1884.358625
410000,1894.992125
411000,1902.970375
412000,1911.670541
413000,1923.155500
414000,1933.679542
415000,1940.937833
416000,1951.245875
417000,1961.398000
418000,1970.221041
419000,1980.332583
420000,1994.623625
421000,2003.351875
422000,2008.908958
423000,2020.778625
424000,2030.287917
425000,2039.435083
426000,2049.542708
427000,2061.155417
428000,2068.532250
429000,2079.755458
430000,2088.706000
431000,2098.028375
432000,2108.915000
433000,2121.330166
434000,2131.560375
435000,2140.710584
436000,2152.339375
437000,2161.034667
438000,2170.120084
439000,2181.016417
440000,2191.768291
441000,2202.609708
442000,2212.245125
443000,2225.030584
444000,2233.162542
445000,2243.433667
446000,2270.032291
447000,2278.346208
448000,2276.787292
449000,2285.648959
450000,2295.222084
451000,2306.644666
452000,2317.857666
453000,2328.270833
454000,2336.520583
455000,2350.015167
456000,2359.028708
457000,2369.526875
458000,2380.309917
459000,2392.618375
460000,2401.793000
461000,2414.374375
462000,2423.293667
463000,2434.668708
464000,2444.110083
465000,2457.030542
466000,2467.130667
467000,2478.784208
468000,2490.174208
469000,2498.373416
470000,2515.772792
471000,2520.984000
472000,2529.774291
473000,2559.775833
474000,2639.096083
475000,2647.193959
476000,2580.966583
477000,2589.512167
478000,2601.684333
479000,2611.327666
480000,2624.388959
481000,2632.006542
482000,2644.368666
483000,2655.564917
484000,2666.904166
485000,2710.979250
486000,2755.039959
487000,2705.288416
488000,2714.554750
489000,2722.921208
490000,2735.472291
491000,2747.392084
492000,2778.381375
493000,2770.091000
494000,2780.431250
495000,2792.195959
496000,2804.095541
497000,2815.273084
498000,2825.501916
499000,2837.555292
500000,2848.852375
501000,2861.631333
502000,2872.040792
503000,2882.841042
504000,2895.303416
505000,2907.688125
506000,2919.499333
507000,2929.672125
508000,2941.881250
509000,2961.103000
510000,2969.690875
511000,2979.182958
512000,2999.179708
513000,3004.113125
514000,3014.316416
515000,3025.603792
516000,3038.585375
517000,3049.868208
518000,3061.665375
519000,3075.256666
520000,3085.869167
521000,3097.922667
522000,3110.862833
523000,3122.964666
524000,3135.579375
525000,3146.712750
526000,3159.515709
527000,3169.506250
528000,3181.975291
529000,3210.492041
530000,3215.033291
531000,3222.468417
532000,3232.517667
533000,3245.057833
534000,3256.523250
535000,3269.496459
536000,3281.896708
537000,3294.223750
538000,3305.835125
539000,3319.481291
540000,3331.717208
541000,3341.871750
542000,3356.058292
543000,3368.810250
544000,3380.894833
545000,3392.480500
546000,3404.540750
547000,3420.601541
548000,3438.169625
549000,3449.816042
550000,3455.505000
551000,3469.386375
552000,3485.801083
553000,3677.815333
554000,3509.503666
555000,3522.305459
556000,3533.661834
557000,3546.037541
558000,3558.274209
559000,3571.635166
560000,3586.464083
561000,3597.470083
562000,3610.413458
563000,3622.979667
564000,3634.998166
565000,3649.910041
566000,3668.760417
567000,3675.484667
568000,3694.232500
569000,3702.371167
570000,3715.292250
571000,3728.321000
572000,3741.227416
573000,3770.291916
574000,3768.067125
575000,3779.415917
576000,3794.488333
577000,3807.356167
578000,3819.720583
579000,3851.724333
580000,3849.421208
581000,3861.314875
582000,3873.707208
583000,3887.968708
584000,3904.693750
585000,3911.947084
586000,3927.598375
587000,3940.308208
588000,3966.164000
589000,3967.151667
590000,3980.753750
591000,3994.729084
592000,4009.002833
593000,4023.024958
594000,4034.366125
595000,4062.583125
596000,4067.485125
597000,4076.944792
598000,4089.129666
599000,4106.053125
600000,4117.710375
601000,4131.827792
602000,4151.690958
603000,4277.369959
604000,4297.567833
605000,4248.595833
606000,4203.351292
607000,4216.525333
608000,4230.457875
609000,4245.858833
610000,4262.769917
611000,4270.177750
612000,4283.668292
613000,4298.204583
614000,4309.813375
615000,4327.882167
616000,4342.320125
617000,4354.658958
618000,4369.145625
619000,4380.547208
620000,4396.880333
621000,4411.754000
622000,4425.028708
623000,4446.625333
624000,4452.220250
625000,4468.772333
626000,4480.920375
627000,4497.790750
628000,4511.358166
629000,4525.177042
630000,4552.530375
631000,4553.229583
632000,4567.547500
633000,4582.987459
634000,4596.768083
635000,4612.745084
636000,4627.757333
637000,4642.207542
638000,4654.899416
639000,4670.506833
640000,4684.400541
641000,4700.023625
642000,4785.108833
643000,4833.757625
644000,4748.370458
645000,4760.890167
646000,4773.515042
647000,4790.672125
648000,4801.899667
649000,4824.580833
650000,4832.287250
651000,4848.618125
652000,4878.714375
653000,4878.270125
654000,4894.132250
655000,4908.400709
656000,4923.283417
657000,4937.202666
658000,4951.934750
659000,4967.621666
660000,4982.708917
661000,5002.438125
662000,5021.469209
663000,5029.418542
664000,5041.823417
665000,5057.295958
666000,5072.751792
667000,5095.527291
668000,5105.015583
669000,5116.777250
670000,5134.790000
671000,5150.173542
672000,5163.469292
673000,5180.602250
674000,5196.100875
675000,5211.531334
676000,5226.694792
677000,5242.154542
678000,5257.291541
679000,5281.879666
680000,5289.167292
681000,5303.857709
682000,5321.563125
683000,5335.949833
684000,5350.177834
685000,5374.189542
686000,5382.717500
687000,5399.026291
688000,5413.085542
689000,5427.822708
690000,5445.463834
691000,5462.366125
692000,5478.185708
693000,5494.612000
694000,5507.912250
695000,5524.251875
696000,5546.984833
697000,5554.661459
698000,5572.945709
699000,5589.090708
700000,5605.239334
701000,5624.415167
702000,5637.500042
703000,5656.709083
704000,5670.251792
705000,5686.273792
706000,5704.154000
707000,5718.903291
708000,5734.042042
709000,5752.231500
710000,5764.817083
711000,5791.293250
712000,5799.227500
713000,5826.242333
714000,5832.661917
715000,5848.430625
716000,5866.916500
717000,5892.560750
718000,5889.837333
719000,5914.607958
720000,5931.255042
721000,5945.936542
722000,5970.821208
723000,5986.228292
724000,6113.927833
725000,6066.577958
726000,6031.495542
727000,6052.973250
728000,6063.868084
729000,6080.120958
730000,6095.038125
731000,6112.164709
732000,6135.672833
733000,6146.582709
734000,6162.353541
735000,6178.312041
736000,6195.775125
737000,6214.780958
738000,6230.180792
739000,6246.270875
740000,6264.068167
741000,6292.211083
742000,6295.447917
743000,6316.027709
744000,6330.658458
745000,6348.027458
746000,6370.179916
747000,6381.487250
748000,6396.895584
749000,6416.558500
750000,6433.108166
751000,6449.007958
752000,6465.079666
753000,6484.102792
754000,6499.347458
755000,6523.236667
756000,6535.212916
757000,6567.340875
758000,6568.723000
759000,6589.056500
760000,6611.574292
761000,6621.812917
762000,6639.324417
763000,6655.491209
764000,6677.365375
765000,6694.160417
766000,6707.851292
767000,6827.789917
768000,6790.886666
769000,6769.396875
770000,6779.531459
771000,6799.408708
772000,6812.273458
773000,6839.128125
774000,6849.734583
775000,6867.290625
776000,6883.932792
777000,6903.979916
778000,6919.302584
779000,6938.341750
780000,6956.433291
781000,6973.970042
782000,6997.543917
783000,7009.127875
784000,7025.525708
785000,7044.043041
786000,7069.556125
787000,7081.713708
788000,7096.778250
789000,7116.050417
790000,7132.711833
791000,7152.107083
792000,7169.234458
793000,7187.558042
794000,7207.139500
795000,7230.983958
796000,7241.740709
797000,7261.206458
798000,7282.878042
799000,7303.392000
800000,7315.940834
801000,7332.764000
802000,7350.477416
803000,7369.374458
804000,7387.097333
805000,7405.472459
806000,7423.609375
807000,7456.110583
808000,7461.485209
809000,7479.754334
810000,7542.627375
811000,7517.625292
812000,7527.450000
813000,7612.121416
814000,7625.123250
815000,7593.934166
816000,7611.406000
817000,7628.915417
818000,7664.812417
819000,7673.013167
820000,7685.864250
821000,7704.350500
822000,7721.137000
823000,7740.195667
824000,7758.288167
825000,7777.577750
826000,7809.423958
827000,7815.102584
828000,7835.401875
829000,7851.576875
830000,7869.298583
831000,7889.074458
832000,7906.704042
833000,7929.746000
834000,7953.820500
835000,7966.042625
836000,7983.520334
837000,8004.404833
838000,8022.321125
839000,8055.045959
840000,8059.648916
841000,8093.122250
842000,8111.082375
843000,8843.236000
844000,8147.744625
845000,8163.616125
846000,8181.818916
847000,8196.925625
848000,8223.284958
849000,8235.245750
850000,8292.452333
851000,8276.844750
852000,8293.105958
853000,8311.685875
854000,8329.974458
855000,8352.013250
856000,8377.833542
857000,8389.194333
858000,8415.354042
859000,8427.628708
860000,8445.798750
861000,8466.189416
862000,8484.241709
863000,8505.373125
864000,8523.485333
865000,8549.824792
866000,8564.609625
867000,8584.149500
868000,8602.842959
869000,8622.160459
870000,8643.920208
871000,8661.499750
872000,8687.897583
873000,8699.954583
874000,8722.586791
875000,8740.552000
876000,8760.805667
877000,8780.562459
878000,8805.889416
879000,8834.819667
880000,8842.457000
881000,8876.182417
882000,8881.197834
883000,8901.586833
884000,8920.688875
885000,8941.235000
886000,8960.485417
887000,8985.002041
888000,8992.274625
889000,9011.972041
890000,9037.875208
891000,9056.637959
892000,9076.116750
893000,9096.122417
894000,9116.371500
895000,9141.915709
896000,9163.334792
897000,9171.931875
898000,9196.774583
899000,9219.989250
900000,9241.087542
901000,9266.537708
902000,9290.674708
903000,9306.594834
904000,9326.481083
905000,9338.975458
906000,9352.704208
907000,9373.743250
908000,9408.379208
909000,9415.544542
910000,9456.775542
911000,9614.244792
912000,9577.994250
913000,9534.460292
914000,9539.959084
915000,9558.471708
916000,9579.283542
917000,9599.760792
918000,9635.390542
919000,9643.462458
920000,9668.576959
921000,9682.103333
922000,9704.215625
923000,9723.251167
924000,9744.509417
925000,9765.898542
926000,9793.982042
927000,9806.871500
928000,9827.706542
929000,9945.539500
930000,9931.781625
931000,9908.496916
932000,9915.814583
933000,9974.321667
934000,9998.330375
935000,9972.161833
936000,9991.821584
937000,10015.992458
938000,10033.406667
939000,10051.968042
940000,10091.076542
941000,10097.334958
942000,10116.694458
943000,10140.390250
944000,10191.222583
945000,10191.221916
946000,10204.542291
947000,10226.208667
948000,10246.741125
949000,10269.103500
950000,10288.785208
951000,10320.618583
952000,10333.394667
953000,10354.331333
954000,10376.092209
955000,10396.686584
956000,10417.831750
957000,10448.399000
958000,10463.760042
959000,10489.888042
960000,10522.808542
961000,11001.786792
962000,10554.121667
963000,10587.738875
964000,10775.282584
965000,10621.623209
966000,10642.349541
967000,10664.051042
968000,10702.293875
