steps,time_ms
367000,0.739042
368000,0.741208
369000,0.811041
370000,0.782417
371000,0.770292
372000,0.754500
373000,0.746583
374000,0.751250
375000,0.753250
376000,0.749375
377000,0.765542
378000,0.828709
379000,0.765583
380000,0.775417
381000,0.777667
382000,0.774125
383000,0.775125
384000,0.781416
385000,0.847542
386000,0.828042
387000,0.788083
388000,0.802875
389000,0.830959
390000,0.876166
391000,0.822166
392000,0.826375
393000,0.803417
394000,0.809667
395000,0.803958
396000,0.809208
397000,0.821625
398000,0.814958
399000,0.843083
400000,0.830167
401000,0.826958
402000,0.830375
403000,0.829709
404000,0.828958
405000,0.835458
406000,0.880959
407000,0.875041
408000,0.863416
409000,0.858709
410000,0.895250
411000,0.884792
412000,0.860000
413000,0.863625
414000,0.855583
415000,0.866583
416000,0.868292
417000,0.865875
418000,0.870459
419000,0.875875
420000,0.870750
421000,0.876333
422000,0.887333
423000,0.875916
424000,0.939417
425000,0.893750
426000,0.892917
427000,0.898459
428000,0.916083
429000,0.966292
430000,0.903208
431000,0.923375
432000,0.899500
433000,0.920875
434000,0.914917
435000,0.915750
436000,0.929583
437000,1.001958
438000,0.959458
439000,0.996666
440000,0.991542
441000,0.962666
442000,0.953709
443000,0.971500
444000,0.973667
445000,0.973041
446000,0.950041
447000,1.011208
448000,0.947250
449000,0.971917
450000,0.959750
451000,0.960833
452000,0.962042
453000,0.964125
454000,0.975292
455000,0.975167
456000,0.973417
457000,0.968875
458000,0.983375
459000,1.040125
460000,1.011792
461000,1.002500
462000,0.993959
463000,1.036833
464000,1.005125
465000,0.995208
466000,0.991625
467000,0.997041
468000,1.024666
469000,1.002417
470000,1.058459
471000,1.021500
472000,1.029542
473000,1.026875
474000,1.021917
475000,1.026458
476000,1.021500
477000,1.029375
478000,1.032000
479000,1.025875
480000,1.185500
481000,1.167584
482000,1.128875
483000,1.346375
484000,1.189459
485000,1.066625
486000,1.092000
487000,1.074167
488000,1.071083
489000,1.107834
490000,1.100834
491000,1.101375
492000,1.099625
493000,1.108417
494000,1.143709
495000,1.196833
496000,1.273500
497000,1.271542
498000,1.139042
499000,1.079791
500000,1.048208
501000,1.048583
502000,1.050375
503000,1.099458
504000,1.075083
505000,1.152875
506000,1.067167
507000,1.063083
508000,1.071584
509000,1.117291
510000,1.084958
511000,1.082667
512000,1.072958
513000,1.075334
514000,1.100042
515000,1.079875
516000,1.076917
517000,1.094250
518000,1.086208
519000,1.118459
520000,1.163291
521000,1.124583
522000,1.108750
523000,1.111750
524000,1.220125
525000,1.164250
526000,1.130583
527000,1.114375
528000,1.111042
529000,1.166166
530000,1.134333
531000,1.194917
532000,1.136042
533000,1.133583
534000,1.132500
535000,1.131542
536000,1.128750
537000,1.142208
538000,1.136792
539000,1.175667
540000,1.145542
541000,1.149209
542000,1.146083
543000,1.209125
544000,1.187375
545000,1.183375
546000,1.196375
547000,1.194125
548000,1.189125
549000,1.224458
550000,1.198875
551000,1.189250
552000,1.189584
553000,1.258000
554000,1.228375
555000,1.219917
556000,1.213000
557000,1.212917
558000,1.217375
559000,1.213291
560000,1.212417
561000,1.237959
562000,1.217334
563000,1.216000
564000,1.228042
565000,1.237583
566000,1.231959
567000,1.360000
568000,1.257291
569000,1.259333
570000,1.251417
571000,1.251833
572000,1.248000
573000,1.253958
574000,1.251834
575000,1.248666
576000,1.259542
577000,1.276709
578000,1.294958
579000,1.271875
580000,1.348083
581000,1.283125
582000,1.299416
583000,1.275583
584000,1.272000
585000,1.316209
586000,1.305208
587000,1.347666
588000,1.284708
589000,1.296042
590000,1.340250
591000,1.283333
592000,1.312833
593000,1.335084
594000,1.362917
595000,1.308250
596000,1.290041
597000,1.284792
598000,1.292375
599000,1.293583
600000,1.291458
601000,1.288791
602000,1.340834
603000,1.328625
604000,1.343834
605000,1.390042
606000,1.359708
607000,1.330500
608000,1.341917
609000,1.334875
610000,1.337541
611000,1.354959
612000,1.346541
613000,1.342500
614000,1.480084
615000,1.460875
616000,1.442916
617000,1.503083
618000,1.514125
619000,1.416541
620000,1.467583
621000,1.410541
622000,1.406000
623000,1.412250
624000,1.415375
625000,1.407875
626000,1.424041
627000,1.436875
628000,1.406083
629000,1.547708
630000,1.429500
631000,1.415917
632000,1.420125
633000,1.415959
634000,1.415458
635000,1.428083
636000,1.423084
637000,1.421542
638000,1.427875
639000,1.421125
640000,1.463708
641000,1.435791
642000,1.420292
643000,1.421208
644000,1.425917
645000,1.554417
646000,1.424875
647000,1.430708
648000,1.469583
649000,1.484542
650000,1.494167
651000,1.490458
652000,1.650458
653000,1.491167
654000,1.477584
655000,1.504750
656000,1.470959
657000,1.473333
658000,1.471291
659000,1.469917
660000,1.464666
661000,1.506458
662000,1.485250
663000,1.538875
664000,1.481000
665000,1.471583
666000,1.467292
667000,1.475584
668000,1.471500
669000,1.471042
670000,1.479166
671000,1.475542
672000,1.474459
673000,1.483958
674000,1.549167
675000,1.491625
676000,1.479583
677000,1.478750
678000,1.474875
679000,1.482375
680000,1.490542
681000,1.482375
682000,1.478334
683000,1.481791
684000,1.477917
685000,1.524458
686000,1.486542
687000,1.485709
688000,1.504958
689000,1.502792
690000,1.518375
691000,1.513708
692000,1.516917
693000,1.511208
694000,1.524709
695000,1.514833
696000,1.556459
697000,1.533250
698000,1.521875
699000,1.521542
700000,1.523500
701000,1.525250
702000,1.521291
703000,1.528208
704000,1.526583
705000,1.524833
706000,1.535958
707000,1.593333
708000,1.711750
709000,1.697875
710000,1.696750
711000,1.687333
712000,1.700375
713000,1.688208
714000,1.780667
715000,1.804250
716000,1.825583
717000,1.872083
718000,1.842166
719000,1.822625
720000,1.778750
721000,1.849125
722000,1.803917
723000,1.813292
724000,1.804250
725000,1.819875
726000,1.911666
727000,1.812417
728000,1.804334
729000,1.803667
730000,1.853375
731000,1.815208
732000,1.801791
733000,1.848916
734000,1.841666
735000,2.015500
736000,1.931208
737000,1.989958
738000,1.715292
739000,1.690667
740000,1.807417
741000,1.681750
742000,1.685792
743000,1.680666
744000,1.733250
745000,1.802166
746000,1.864542
747000,1.804041
748000,1.681167
749000,1.685959
750000,1.728625
751000,1.678375
752000,1.678834
753000,1.698166
754000,1.740958
755000,1.732542
756000,1.743208
757000,1.725708
758000,1.824416
759000,1.731875
760000,1.730291
761000,1.753875
762000,1.779542
763000,1.804166
764000,1.778792
765000,1.772375
766000,1.751458
767000,1.753875
768000,1.754167
769000,1.749958
770000,1.753042
771000,1.752292
772000,1.750333
773000,1.833625
774000,1.739875
775000,1.720209
776000,1.737208
777000,1.735459
778000,1.732708
779000,1.736042
780000,1.729208
781000,1.730208
782000,1.765208
783000,1.732292
784000,1.734666
785000,1.730166
786000,1.727500
787000,1.729541
788000,1.749916
789000,1.779625
790000,1.785042
791000,1.801041
792000,1.903083
793000,1.755417
794000,1.788625
795000,1.750500
796000,1.750041
797000,1.751958
798000,1.760667
799000,1.748250
800000,1.765083
801000,1.822375
802000,1.751292
803000,1.960666
