steps,time_ms
500000,685.626084
501000,690.068500
502000,692.702334
503000,695.739375
504000,698.851417
505000,701.226916
506000,704.590875
507000,707.104125
508000,709.931458
509000,714.821584
510000,719.273875
511000,722.543125
512000,724.699959
513000,728.340125
514000,731.017375
515000,733.721125
516000,737.414334
517000,736.293458
518000,739.724458
519000,743.093250
520000,746.665916
521000,753.779291
522000,755.347167
523000,757.801834
524000,761.399792
525000,764.109500
526000,766.716833
527000,769.896375
528000,771.510125
529000,772.688291
530000,775.992708
531000,778.922375
532000,781.454166
533000,785.195541
534000,787.702709
535000,790.913459
536000,801.661625
537000,798.441208
538000,801.713959
539000,804.226250
540000,805.891667
541000,810.088417
542000,813.215333
543000,816.127375
544000,818.881125
545000,822.195209
546000,825.482417
547000,828.766875
548000,831.962292
549000,834.997041
550000,837.875583
551000,841.166708
552000,845.342792
553000,847.574166
554000,850.662542
555000,854.243458
556000,856.779708
557000,860.567291
558000,864.883625
559000,868.898417
560000,870.899541
561000,874.148041
562000,877.738708
563000,880.784000
564000,882.610292
565000,886.075083
566000,889.875625
567000,892.544417
568000,896.252625
569000,899.759584
570000,903.703333
571000,906.463375
572000,910.893416
573000,913.284208
574000,917.319542
575000,919.174166
576000,923.522625
577000,928.689042
578000,931.841500
579000,935.464417
580000,939.027209
581000,942.380000
582000,946.078708
583000,949.738834
584000,952.285167
585000,954.740666
586000,958.703083
587000,962.332000
588000,966.397084
589000,969.386541
590000,972.926667
591000,976.854291
592000,980.133667
593000,984.294917
594000,987.355833
595000,990.867375
596000,994.525875
597000,998.198750
598000,1002.279500
599000,1005.748542
600000,1008.675458
601000,1012.835583
602000,1018.795125
603000,1027.207375
604000,1025.545125
605000,1028.793625
606000,1032.932000
607000,1051.719875
608000,1038.631000
609000,1041.895709
610000,1047.783625
611000,1051.547959
612000,1055.525625
613000,1058.692416
614000,1063.154041
615000,1066.789958
616000,1067.429000
617000,1072.029792
618000,1076.191000
619000,1079.349291
620000,1083.295458
621000,1087.006917
622000,1091.976041
623000,1097.639458
624000,1099.117250
625000,1103.256667
626000,1108.948334
627000,1112.870750
628000,1115.765625
629000,1117.824584
630000,1121.624292
631000,1129.426875
632000,1131.789500
633000,1135.501000
634000,1140.079750
635000,1143.945625
636000,1145.145542
637000,1148.553458
638000,1153.267833
639000,1157.255625
640000,1160.672541
641000,1165.110667
642000,1175.772792
643000,1179.168292
644000,1183.318875
645000,1188.580625
646000,1192.296083
647000,1197.526500
648000,1198.639000
649000,1203.147000
650000,1208.046750
651000,1211.482542
652000,1214.878917
653000,1219.742750
654000,1222.509833
655000,1225.922375
656000,1234.207042
657000,1228.136500
658000,1234.611083
659000,1238.327708
660000,1240.698958
661000,1248.059500
662000,1249.133458
663000,1260.286958
664000,1257.544542
665000,1261.471875
666000,1265.174750
667000,1269.939541
668000,1274.387541
669000,1277.585250
670000,1283.874750
671000,1285.880500
672000,1290.143042
673000,1294.066125
674000,1297.602375
675000,1303.903125
676000,1308.160708
677000,1311.870708
678000,1320.528250
679000,1323.665291
680000,1328.094250
681000,1329.746250
682000,1331.197625
683000,1335.873250
684000,1341.040333
685000,1344.914750
686000,1350.633667
687000,1360.745083
688000,1368.486583
689000,1370.887291
690000,1376.149167
691000,1379.362458
692000,1383.082667
693000,1388.865000
694000,1389.164375
695000,1404.213750
696000,1419.540208
697000,1453.732333
698000,1428.872792
699000,1420.618000
700000,1419.154750
701000,1418.507084
702000,1423.877084
703000,1429.984084
704000,1438.308709
705000,1444.182792
706000,1459.430625
707000,1463.344083
708000,1465.586125
709000,1472.499459
710000,1480.849625
711000,1480.775125
712000,1484.396833
713000,1488.229458
714000,1481.011583
715000,1496.266334
716000,1490.728875
717000,1491.579541
718000,1499.672000
719000,1502.009292
720000,1507.984333
721000,1512.221334
722000,1517.249542
723000,1520.025875
724000,1523.577500
725000,1529.985000
726000,1533.428792
727000,1537.910625
728000,1542.991667
729000,1547.446833
730000,1552.351375
731000,1556.462583
732000,1560.801750
733000,1566.016167
734000,1569.883083
735000,1574.027417
736000,1593.460625
737000,1579.110875
738000,1584.145417
739000,1588.918042
740000,1592.178583
741000,1599.575625
742000,1602.831542
743000,1605.614542
744000,1616.924875
745000,1617.858667
746000,1621.251041
747000,1625.529459
748000,1630.937292
749000,1636.201208
750000,1640.126250
751000,1642.719542
752000,1648.766583
753000,1654.352917
754000,1665.107291
755000,1669.545500
756000,1674.950500
757000,1678.218375
758000,1684.450750
759000,1688.909125
760000,1693.197667
761000,1696.603583
762000,1706.530958
763000,1706.804000
764000,1707.776333
765000,1718.242375
766000,1723.397875
767000,1725.473542
768000,1730.734916
769000,1736.341333
770000,1735.023500
771000,1740.998500
772000,1745.822000
773000,1750.272542
774000,1755.842834
775000,1768.756500
776000,1775.367000
777000,1779.902916
778000,1793.262875
779000,1789.523750
780000,1790.270500
781000,1793.593167
782000,1798.812167
783000,1802.893083
784000,1807.979584
785000,1829.178750
786000,1857.165750
787000,1845.867916
788000,1843.891458
789000,1840.813709
790000,1846.750709
791000,1848.412083
792000,1851.188167
793000,1854.678333
794000,1862.984000
795000,1865.441333
796000,1865.910125
797000,1871.837416
798000,1877.301584
799000,1881.558625
800000,1898.162791
801000,1981.088500
802000,1918.766333
803000,1912.736458
804000,1965.391500
805000,1915.675917
806000,1926.753583
807000,1931.543458
808000,1932.054958
809000,1939.469208
810000,1939.589333
811000,1944.171708
812000,1948.999500
813000,1952.765916
814000,1960.622750
815000,1964.419459
816000,1972.129500
817000,1978.754208
818000,1981.790750
819000,1987.467542
820000,1990.976333
821000,1995.224833
822000,2000.852625
823000,2008.058375
824000,2012.744084
825000,2016.354792
826000,2021.418250
827000,2028.485958
828000,2041.387250
829000,2048.141833
830000,2050.334416
831000,2051.504042
832000,2055.745917
833000,2060.207458
834000,2066.866875
835000,2072.052417
836000,2075.306000
837000,2083.006417
838000,2088.351709
839000,2100.846250
840000,2099.330208
841000,2104.377917
842000,2108.879333
843000,2116.085709
844000,2122.155625
845000,2126.370750
846000,2137.171458
847000,2137.724125
848000,2143.608500
849000,2148.750542
850000,2155.371541
851000,2162.616166
852000,2171.135875
853000,2174.682042
854000,2180.199625
855000,2187.813417
856000,2200.542917
857000,2198.005500
858000,2206.410583
859000,2214.111666
860000,2216.222042
861000,2219.397875
862000,2228.442666
863000,2231.111708
864000,2232.375292
865000,2270.159792
866000,2285.623583
867000,2309.671917
868000,2259.852542
869000,2586.644333
870000,2290.965208
871000,2273.157750
872000,2268.344458
873000,2287.643458
874000,2274.957166
875000,2290.482792
876000,2295.194541
877000,2354.934000
878000,2350.981791
879000,2328.465917
880000,2323.626000
881000,2331.248500
882000,2336.706791
883000,2343.500917
884000,2354.550292
885000,2360.295500
886000,2358.987125
887000,2363.998292
888000,2369.459666
889000,2372.807792
890000,2377.904792
891000,2381.784125
892000,2388.438958
893000,2394.216833
894000,2406.743292
895000,2411.519958
896000,2419.518042
897000,2432.867125
898000,2438.823250
899000,2441.474459
900000,2446.997625
901000,2449.491167
902000,2447.390875
903000,2454.545583
904000,2461.669167
905000,2468.097125
906000,2476.947875
907000,2491.200833
908000,2490.922541
909000,2494.354792
910000,2502.926375
911000,2507.926250
912000,2512.776833
913000,2517.496708
914000,2523.066208
915000,2530.968708
916000,2544.537792
917000,2549.864875
918000,2559.925584
919000,2564.056833
920000,2562.481250
921000,2569.379959
922000,2591.957291
923000,2599.608042
924000,2600.260917
925000,2588.709542
926000,2596.088917
927000,2603.619875
928000,2623.899708
929000,2622.059333
930000,2624.636500
931000,2728.048083
932000,2710.632125
933000,2697.105417
934000,2659.194667
935000,2668.095875
936000,2670.580000
937000,2679.559667
938000,2681.537959
939000,2681.799000
940000,2687.037542
941000,2714.350709
942000,2702.145458
943000,2716.497458
944000,2722.082792
945000,2726.477167
946000,2735.562833
947000,2741.538833
948000,2741.476416
949000,2756.144208
950000,2764.968000
951000,2765.607417
952000,2769.315917
953000,2779.682042
954000,2782.053208
955000,2786.268750
956000,2791.928584
957000,2798.883417
958000,2804.206208
959000,2809.703500
960000,2816.161916
961000,2826.432833
962000,2833.058916
963000,2835.600708
964000,2841.784917
965000,2850.356625
966000,2852.850166
967000,2863.325375
968000,2873.815791
969000,2886.741083
970000,2891.506916
971000,2893.885333
972000,2893.640334
973000,2898.714000
974000,2910.569333
975000,2916.632500
976000,2938.583875
977000,2940.507041
978000,2942.532750
979000,2945.413250
980000,2950.169709
981000,2956.666417
982000,2958.457750
983000,2961.716541
984000,2970.172917
985000,2981.083167
986000,2988.082041
987000,2998.427625
988000,3000.113916
989000,3009.763292
990000,3018.650459
991000,3045.463916
992000,3037.431458
993000,3043.434291
994000,3052.426583
995000,3050.700917
996000,3056.991375
997000,3067.864875
998000,3068.671958
999000,3075.390708
