steps,time_ms
399100,62.019750
400100,61.356125
401100,61.935750
402100,62.441250
403100,62.627916
404100,62.768833
405100,63.233208
406100,63.189417
407100,63.171583
408100,63.822542
409100,63.709250
410100,63.800291
411100,64.034500
412100,64.219166
413100,64.141750
414100,64.239291
415100,64.357625
416100,64.370250
417100,64.980292
418100,65.071750
419100,64.688500
420100,64.188666
421100,65.841416
422100,65.767000
423100,65.451250
424100,66.146250
425100,65.559375
426100,66.224042
427100,66.382625
428100,66.575750
429100,66.686875
430100,66.879375
431100,67.139917
432100,67.460667
433100,67.301167
434100,67.566416
435100,67.577250
436100,67.754708
437100,67.955250
438100,67.304708
439100,68.251542
440100,68.518708
441100,68.928416
442100,68.634167
443100,69.121625
444100,69.110167
445100,68.962250
446100,69.473000
447100,69.638542
448100,69.635292
449100,69.702167
450100,69.737458
451100,70.404833
452100,70.352209
453100,69.814291
454100,70.893167
455100,70.869041
456100,70.822000
457100,71.162375
458100,71.617542
459100,71.465542
460100,71.049250
461100,71.689166
462100,72.077959
463100,71.951708
464100,72.442500
465100,72.204167
466100,72.511292
467100,71.618500
468100,72.829250
469100,73.109375
470100,73.118167
471100,73.706750
472100,73.532584
473100,73.216083
474100,73.219083
475100,73.644750
476100,73.982625
477100,74.153834
478100,73.949875
479100,74.622166
480100,74.055250
481100,74.988667
482100,75.040375
483100,75.173709
484100,75.588583
485100,75.325667
486100,75.762667
487100,74.994750
488100,75.966458
489100,76.124458
490100,76.179458
491100,76.206792
492100,76.139083
493100,76.376417
494100,76.920208
495100,76.843375
496100,76.979416
497100,77.320500
498100,77.064375
499100,77.339916
500100,77.109416
501100,78.122417
502100,78.173542
503100,78.347417
504100,78.459542
505100,78.696333
506100,78.246708
507100,79.021625
508100,78.970459
509100,78.991625
510100,79.265375
511100,79.407541
512100,79.641542
513100,79.005459
514100,80.244333
515100,80.266708
516100,80.609833
517100,80.674542
518100,80.536458
519100,80.010333
520100,81.620583
521100,81.228167
522100,81.427875
523100,80.981334
524100,81.355792
525100,81.388625
526100,82.050667
527100,82.096375
528100,82.342208
529100,82.216625
530100,82.505792
531100,81.958500
532100,83.446791
533100,83.164083
534100,82.914250
535100,83.155167
536100,83.309584
537100,83.079250
538100,83.663209
539100,83.554709
540100,83.872917
541100,83.833333
542100,84.458833
543100,84.137542
544100,85.022000
545100,84.968916
546100,85.104917
547100,85.186125
548100,85.159666
549100,84.803458
550100,85.443833
551100,85.607875
552100,85.944709
553100,86.102208
554100,86.112708
555100,86.035750
556100,86.789750
557100,86.685958
558100,86.943208
559100,87.042416
560100,87.048583
561100,87.150458
562100,87.558459
563100,87.706500
564100,87.825625
565100,87.726625
566100,88.191167
567100,88.107709
568100,88.336375
569100,88.583792
570100,88.402542
571100,88.698625
572100,89.136750
573100,89.678250
574100,89.482875
575100,89.567708
576100,89.788584
577100,89.337875
578100,90.380667
579100,90.141875
580100,90.418875
581100,90.687333
582100,90.836583
583100,90.641000
584100,91.160667
585100,90.991958
586100,91.165750
587100,91.058792
588100,90.977000
589100,91.596333
590100,92.028708
591100,91.890125
592100,92.147458
593100,92.203542
594100,91.697792
595100,93.395375
596100,92.920875
597100,92.902500
598100,92.801333
599100,92.809667
600100,93.828917
601100,93.799875
602100,93.607208
603100,93.548667
604100,93.803666
605100,93.838791
606100,94.705000
607100,94.509833
608100,94.460125
609100,94.474125
610100,94.350625
611100,95.050083
612100,95.463375
613100,95.194958
614100,95.499417
615100,95.744625
616100,95.967125
617100,96.217625
618100,96.204792
619100,96.726375
620100,96.481750
621100,96.819292
622100,97.196209
623100,97.014125
624100,97.055042
625100,97.064542
626100,98.122875
627100,97.693084
628100,97.830500
629100,97.861125
630100,98.156416
631100,98.389833
632100,98.846041
633100,98.525542
634100,98.645500
635100,98.556084
636100,98.928875
637100,99.841542
638100,99.602125
639100,99.470917
640100,99.890958
641100,99.768166
642100,100.303583
643100,99.908166
644100,100.147083
645100,100.176834
646100,100.022541
647100,100.981000
648100,101.049292
649100,101.382625
650100,101.194667
651100,101.286834
652100,101.796458
653100,102.283250
654100,102.005500
655100,102.009334
656100,101.585250
657100,101.861125
658100,102.236667
659100,102.572541
660100,102.140041
661100,103.024875
662100,103.581500
